cell_id,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k20,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.5_m2,n_neg_k2.5_m2,residual_scale_Ah,option,dataset
MATR_b1c26,868,868,0,False,1.091463445454549,1.0879792692307695,False,0.21146344545454898,False,868.0,1.091463445454549,868.0,False,,False,868.0,0.003553378787882311,True,0.0034885789279912186,0.001503410319244795,0.0008531343355524939,rollover,6.0,4.0,0.0006827543321659205,iso05_rc,MATR
MATR_b1c27,840,840,0,False,1.08276243636364,1.0793470111888113,False,0.20276243636363978,False,840.0,1.08276243636364,840.0,False,,False,840.0,0.0035799298368333066,True,0.003481984473845802,0.0012064634835926194,0.0007438391310051651,rollover,0.0,2.0,0.000672943428291275,iso05_rc,MATR
MATR_b1c28,858,858,0,False,1.0811753869463905,1.0781334916083913,False,0.20117538694639037,False,858.0,1.0811753869463905,858.0,False,,False,858.0,0.0032806785547825346,True,0.0033392316712155946,0.0026527064922566134,0.0012209558824581089,rollover,0.0,2.0,0.0012562761104461943,iso05_rc,MATR
MATR_b1c29,915,915,0,False,1.0832527911421947,1.0797808335664336,False,0.20325279114219463,False,915.0,1.0832527911421947,915.0,False,,False,915.0,0.003859194172497693,True,0.0037500862648891333,0.001953585024420946,0.0010262198788614275,rollover,0.0,2.0,0.0009111806550249819,iso05_rc,MATR
MATR_b1c3,1432,1432,0,False,1.0849810657342693,1.0800317251748255,False,0.20498106573426922,False,1432.0,1.0849810657342693,1432.0,False,,False,1432.0,0.005979675524478756,True,0.004595302964441968,0.003469172006169641,0.0016571421709353092,rollover,4.0,4.0,0.0013217467904305758,iso05_rc,MATR
MATR_b1c30,707,707,0,False,1.0838315762237798,1.080224300699301,False,0.20383157622377968,False,707.0,1.0838315762237798,707.0,False,,False,707.0,0.0036072755244787036,True,0.004532134273405536,0.0020730953460518366,0.0009077864785103569,rollover,0.0,1.0,0.0010164006056517007,iso05_rc,MATR
MATR_b1c31,874,874,0,False,1.0983169682983722,1.09500627972028,False,0.2183169682983721,False,874.0,1.0983169682983722,874.0,False,874.0,False,874.0,0.003310688578092247,True,0.004307101382770755,0.002192530731071879,0.0009508014422504911,rollover,3.0,2.0,0.0008702395528468579,iso05_rc,MATR
MATR_b1c32,729,729,0,False,1.0813510976690013,1.078123133566434,False,0.20135109766900117,False,729.0,1.0813510976690013,729.0,False,,False,729.0,0.003395782051285101,True,0.003547467171095022,0.002411617613759248,0.0011781559875515054,rollover,0.0,1.0,0.0013839600106581836,iso05_rc,MATR
MATR_b1c33,755,755,0,False,1.0965167762237797,1.0928354300699297,False,0.21651677622377963,False,755.0,1.0965167762237797,755.0,False,755.0,False,755.0,0.0038153333333372785,True,0.003451721345645363,0.0019934474556733326,0.0009283316379142052,rollover,3.0,2.0,0.00087811488114427,iso05_rc,MATR
MATR_b1c34,740,740,0,False,1.0804175680652717,1.0769782811188813,False,0.20041756806527156,False,740.0,1.0804175680652717,740.0,False,,False,740.0,0.0042933447552482296,True,0.00454539953577856,0.001849549224829374,0.0011955751394988033,rollover,1.0,1.0,0.001211048159782369,iso05_rc,MATR
MATR_b1c35,701,701,0,False,1.0745774247086284,1.0711045055944053,False,0.19457742470862827,False,701.0,1.0745774247086284,701.0,False,,False,701.0,0.004569719347323309,True,0.0025241131776963114,0.0018996997066848917,0.0008636485513390728,rollover,0.0,1.0,0.0010225489732409447,iso05_rc,MATR
MATR_b1c36,702,702,0,False,1.0819264717948753,1.078183753146853,False,0.20192647179487522,False,702.0,1.0819264717948753,702.0,False,,False,702.0,0.004104549417253134,True,0.0032835663186057684,0.002527587151025629,0.0010888640863701208,rollover,0.0,1.0,0.001199693017865477,iso05_rc,MATR
MATR_b1c37,646,646,0,False,1.078749237529141,1.0751396951048953,False,0.19874923752914087,False,646.0,1.078749237529141,646.0,False,,False,646.0,0.004050552214455605,True,0.003277131625354617,0.002082471483497593,0.0009691206830234268,rollover,0.0,1.0,0.001161978500156747,iso05_rc,MATR
MATR_b1c38,615,615,0,False,1.0764563393939428,1.0731666699300701,False,0.1964563393939427,False,615.0,1.0764563393939428,615.0,False,,False,615.0,0.003313591841495267,True,0.0036705997587580656,0.002279986131264336,0.0014907679222427642,rollover,0.0,1.0,0.001876244498800796,iso05_rc,MATR
MATR_b1c39,623,623,0,False,1.0860723601398639,1.0821603916083913,False,0.20607236013986374,False,623.0,1.0860723601398639,623.0,False,,False,623.0,0.004155755011658879,True,0.0033150289712264823,0.0026462885783662803,0.0013396758334705272,rollover,0.0,1.0,0.0015611218203091047,iso05_rc,MATR
MATR_b1c4,1707,1707,0,False,1.0828334538461575,1.078335218881119,False,0.20283345384615736,False,1707.0,1.0828334538461575,1707.0,False,,False,1707.0,0.005767561771565344,True,0.005042672150819819,0.0018058381054838573,0.0015946481023743299,rollover,4.0,4.0,0.0011875465737665853,iso05_rc,MATR
MATR_b1c40,964,964,0,False,1.0874031818181855,1.0836753895104898,False,0.2074031818181854,False,964.0,1.0874031818181855,964.0,False,,False,964.0,0.003982045920749133,True,0.0027862614029449733,0.0008445909175820368,0.0005640752770002459,rollover,4.0,3.0,0.0004952020273637408,iso05_rc,MATR
MATR_b1c41,1049,1049,0,False,1.083128194405598,1.0793120965034964,False,0.20312819440559782,False,1049.0,1.083128194405598,1049.0,False,,False,1049.0,0.004368436363640038,True,0.004488634032729597,0.0016326840993775382,0.0011716136956704743,rollover,0.0,1.0,0.0014442675334152577,iso05_rc,MATR
MATR_b1c42,700,700,0,False,1.084126252214456,1.0803204608391612,False,0.2041262522144558,False,700.0,1.084126252214456,700.0,False,,False,700.0,0.004347235897439239,True,0.002639312695679807,0.0027402356415288437,0.000937051419519009,rollover,0.0,1.0,0.001129454694013087,iso05_rc,MATR
MATR_b1c43,649,649,0,False,1.0716266890442927,1.0685591825174825,False,0.1916266890442926,False,649.0,1.0716266890442927,649.0,False,,False,649.0,0.003067506526810204,True,0.0035692540319714333,0.002676263036197385,0.0010100418460091691,rollover,0.0,1.0,0.0010419526635368117,iso05_rc,MATR
MATR_b1c44,614,614,0,False,1.088312417249421,1.0851293657342658,False,0.20831241724942084,False,614.0,1.088312417249421,614.0,False,,False,614.0,0.0031830515151551886,True,0.002558399396020303,0.002686691243583594,0.0007916931786247218,rollover,0.0,1.0,0.0008481418813232077,iso05_rc,MATR
MATR_b1c45,597,597,0,False,1.0878406757575796,1.0843047762237767,False,0.20784067575757947,False,597.0,1.0878406757575796,597.0,False,,False,597.0,0.003942134265737307,True,0.0026693899465561597,0.002642649264807713,0.0010444792449712914,rollover,0.0,1.0,0.0011505105826390815,iso05_rc,MATR
MATR_b1c5,1072,1071,1,False,1.0803666487179524,1.0760026384615384,False,0.2003666487179523,False,1071.0,1.0803666487179524,1071.0,False,,False,1071.0,0.005817834265738009,True,0.006463207955945259,0.0018517104997658293,0.0018360270151396363,rollover,0.0,2.0,0.002177606151262217,iso05_rc,MATR
MATR_b1c6,634,634,0,False,1.0817062920745957,1.0760879349650352,False,0.20170629207459556,False,634.0,1.0817062920745957,634.0,False,,False,634.0,0.006002190675994168,True,0.006175899828918446,0.0014102266848731613,0.0013539121821005238,rollover,1.0,2.0,0.0014696669200575411,iso05_rc,MATR
MATR_b1c7,868,868,0,False,1.097762040326344,1.0941548832167836,False,0.21776204032634383,False,868.0,1.097762040326344,868.0,False,868.0,False,868.0,0.0037782020979053588,True,0.0034902877666845005,0.001384572580741903,0.0008085720772497256,rollover,2.0,4.0,0.0006492299777522199,iso05_rc,MATR
MATR_b1c8,877,877,0,False,1.0950940948717987,1.0903108944055948,False,0.21509409487179854,False,,1.0950940948717987,,False,,False,877.0,0.005386692773895918,True,0.003251563928666881,0.0010114087805688447,0.00099326448378368,rollover,3.0,6.0,0.0007397666555462838,iso05_rc,MATR
MATR_b1c9,1052,1052,0,False,1.0876293834498871,1.0829975902097908,False,0.20762938344988702,False,1052.0,1.0876293834498871,1052.0,False,,False,1052.0,0.005750127738930688,True,0.0038536707756684466,0.0010047648155310533,0.0009721264040866528,rollover,1.0,2.0,0.0008239767385752041,iso05_rc,MATR
MATR_b2c0,325,325,0,False,1.0730828268065304,1.0707877006993007,False,0.19308282680653033,False,299.0,1.0730828268065304,299.0,False,311.0,False,299.0,0.004716003962703885,True,0.0019535421154428666,0.0019566090228378625,0.0019858864669791013,power_law,0.0,2.0,0.0014084412325334277,iso05_rc,MATR
MATR_b2c1,169,169,0,False,1.0729408174825175,1.0729408174825175,False,0.19294081748251735,False,147.0,1.0729408174825175,147.0,False,157.0,False,147.0,0.0,True,0.0012997434962058185,0.0009005349645223432,0.0009360552006265616,two_term_exponential,0.0,0.0,0.0010529598279833924,iso05_rc,MATR
MATR_b2c10,595,594,1,False,1.0738626494172532,1.069494112587413,False,0.19386264941725306,False,559.0,1.0738626494172532,559.0,False,575.0,False,559.0,0.004368536829840286,True,0.0043598244297063365,0.0010722949152549572,0.0010817095425319676,two_term_exponential,0.0,2.0,0.0008446366656195308,iso05_rc,MATR
MATR_b2c11,504,503,1,False,1.0757885573426609,1.072076329370629,False,0.19578855734266076,False,475.0,1.0757885573426609,475.0,False,486.0,False,475.0,0.003739585081588892,True,0.003394286049884895,0.001270851068838934,0.0013212956634813472,two_term_exponential,0.0,3.0,0.0011371882400542685,iso05_rc,MATR
MATR_b2c12,490,489,1,False,1.074213560372964,1.0715449734265738,False,0.19421356037296378,False,456.0,1.074213560372964,456.0,False,470.0,False,456.0,0.0026685869463900502,True,0.004220576650660906,0.0015854760027285092,0.0015826262008377789,rollover,0.0,2.0,0.001656815562151222,iso05_rc,MATR
MATR_b2c13,519,519,0,False,1.0831339678321714,1.080748500699301,False,0.2031339678321713,False,482.0,1.0831339678321714,482.0,False,493.0,False,482.0,0.005738246153846216,True,0.0064510298709209895,0.0016298164763741047,0.0015143444707043944,rollover,1.0,1.0,0.0009512713777516695,iso05_rc,MATR
MATR_b2c14,508,508,0,False,1.0825336011655047,1.0785424734265736,False,0.20253360116550456,False,484.0,1.0825336011655047,484.0,False,492.0,False,484.0,0.00431030000000332,True,0.004188375711833982,0.0013490390324082382,0.001357160297288979,two_term_exponential,0.0,1.0,0.0017171278625973188,iso05_rc,MATR
MATR_b2c17,524,524,0,False,1.0746564020979057,1.067748309090909,False,0.19465640209790558,False,493.0,1.0746564020979057,493.0,False,508.0,False,493.0,0.0169814505827508,False,0.004899467474282003,0.002585710849868605,0.002585744127410247,two_term_exponential,0.0,3.0,0.0019713318419516145,iso05_rc,MATR
MATR_b2c18,522,522,0,False,1.067379839393943,1.0641967489510487,False,0.18737983939394298,False,486.0,1.067379839393943,486.0,False,505.0,False,486.0,0.003183090442894443,True,0.00589255548044562,0.0014387563570592114,0.0014221236165739288,rollover,0.0,1.0,0.0014035480700807562,iso05_rc,MATR
MATR_b2c19,488,488,0,False,1.049446110489514,1.0480099615384617,False,0.16944611048951397,False,461.0,1.049446110489514,461.0,False,482.0,False,461.0,0.001436148951052374,True,0.006564783113533158,0.000737590705642806,0.0006008805987214198,rollover,0.0,2.0,0.00040408551040940576,iso05_rc,MATR
MATR_b2c2,463,463,0,False,1.0788818755244791,1.0742747895104898,False,0.198881875524479,False,437.0,1.0788818755244791,437.0,False,447.0,False,437.0,0.0053405482517514535,True,0.004784293866380722,0.0017864817379149287,0.0017979101134436468,two_term_exponential,0.0,1.0,0.0021489824163753906,iso05_rc,MATR
MATR_b2c20,530,529,1,False,1.0888189480186514,1.083628142657343,False,0.2088189480186513,False,500.0,1.0888189480186514,500.0,False,507.0,False,500.0,0.005568880186483494,True,0.003185707089182866,0.0009784580015907963,0.0009834923530932192,two_term_exponential,1.0,2.0,0.0008475151529047293,iso05_rc,MATR
MATR_b2c21,519,519,0,False,1.0818682671328708,1.077331827972028,False,0.20186826713287065,False,488.0,1.0818682671328708,488.0,False,498.0,False,488.0,0.004536439160842676,True,0.00469965797120732,0.0013655214108596035,0.0013850362817196217,two_term_exponential,0.0,1.0,0.0014795129993742748,iso05_rc,MATR
MATR_b2c22,539,538,1,False,1.0848692850815889,1.0802457251748252,False,0.20486928508158875,False,511.0,1.0848692850815889,511.0,False,519.0,False,511.0,0.005047085547789099,True,0.004551314773256168,0.0014163306173120445,0.0014158289316151568,rollover,0.0,1.0,0.0017135092772551002,iso05_rc,MATR
MATR_b2c23,561,561,0,False,1.0779876869463905,1.0752028188811187,False,0.19798768694639035,False,526.0,1.0779876869463905,526.0,False,539.0,False,526.0,0.002784868065271784,True,0.005038834435272035,0.0011425732152221956,0.0008196583208624237,rollover,1.0,2.0,0.0007420284828423358,iso05_rc,MATR
MATR_b2c24,523,523,0,False,1.0724225086247121,1.0682985706293702,False,0.192422508624712,False,494.0,1.0724225086247121,494.0,False,509.0,False,494.0,0.00497623030303429,True,0.004064154265289047,0.0015509251602458063,0.0015478779742758239,rollover,1.0,1.0,0.0018644034396563015,iso05_rc,MATR
MATR_b2c25,486,486,0,False,1.071927690442894,1.0677823664335664,False,0.19192769044289393,False,460.0,1.071927690442894,460.0,False,473.0,False,460.0,0.00416941142191507,True,0.005050008099480943,0.0015626685178548904,0.001567773292181426,two_term_exponential,0.0,1.0,0.0017994880619856641,iso05_rc,MATR
MATR_b2c26,497,497,0,False,1.0821731620046655,1.0774440650349655,False,0.2021731620046654,False,470.0,1.0821731620046655,470.0,False,479.0,False,470.0,0.004969274358977538,True,0.004571294361654735,0.0014493020508929285,0.0014699671081424461,two_term_exponential,0.0,2.0,0.001548028630974792,iso05_rc,MATR
MATR_b2c27,494,494,0,False,1.071101937529141,1.0663392650349655,False,0.19110193752914095,False,467.0,1.071101937529141,467.0,False,481.0,False,467.0,0.005304078787881972,True,0.004028607443025516,0.0014522261230266755,0.0014605420638159933,two_term_exponential,0.0,1.0,0.001913298460144671,iso05_rc,MATR
MATR_b2c28,540,539,1,False,1.0771009006993044,1.0721546853146853,False,0.1971009006993043,False,509.0,1.0771009006993044,509.0,False,522.0,False,509.0,0.005612359440563042,True,0.003293593046655325,0.0015452103113146353,0.001537118683674084,rollover,1.0,2.0,0.001326899365013192,iso05_rc,MATR
MATR_b2c29,521,521,0,False,1.0777096389277425,1.0729747923076924,False,0.1977096389277424,False,497.0,1.0777096389277425,497.0,False,507.0,False,497.0,0.006356320279720107,True,0.004157068795642425,0.0017138137057511663,0.0016714991912449317,rollover,1.0,2.0,0.0015572611378117734,iso05_rc,MATR
MATR_b2c3,360,360,0,False,1.0686717219114255,1.0671495125874124,False,0.18867172191142534,False,334.0,1.0686717219114255,334.0,False,347.0,False,334.0,0.00816231170163173,True,0.0025439092031957714,0.0026215802432591586,0.0026772285914116916,power_law,2.0,1.0,0.001011069337913756,iso05_rc,MATR
MATR_b2c30,506,506,0,False,1.0723456801864837,1.0675460265734271,False,0.19234568018648357,False,480.0,1.0723456801864837,480.0,False,493.0,False,480.0,0.0055175074592104245,True,0.004296908059175355,0.0015751481834570507,0.0015837950306519786,two_term_exponential,0.0,1.0,0.0018468555274569031,iso05_rc,MATR
MATR_b2c31,518,518,0,False,1.0792844965035,1.0737227027972032,False,0.19928449650349989,False,491.0,1.0792844965035,491.0,False,502.0,False,491.0,0.006271311655015044,True,0.0028495938609877144,0.0011905191822237716,0.0011275575947222026,rollover,1.0,1.0,0.0013614164024911453,iso05_rc,MATR
MATR_b2c32,543,543,0,False,1.079654732400936,1.0746993209790203,False,0.1996547324009359,False,518.0,1.079654732400936,518.0,False,528.0,False,518.0,0.0064120058275058955,True,0.003815287498188265,0.0019963052139717542,0.001983009942035127,rollover,1.0,4.0,0.0013725035662003995,iso05_rc,MATR
MATR_b2c33,545,545,0,False,1.0845473414918452,1.079420895104895,False,0.20454734149184506,False,519.0,1.0845473414918452,519.0,False,528.0,False,519.0,0.005891096503500393,True,0.0039512736875751365,0.0016914078208570048,0.0013728768652219647,rollover,1.0,1.0,0.0015711840422660151,iso05_rc,MATR
MATR_b2c34,525,525,0,False,1.0747136470862508,1.0690936825174826,False,0.19471364708625072,False,498.0,1.0747136470862508,498.0,False,511.0,False,498.0,0.006403381585085022,True,0.00445577707686055,0.0015912728804755884,0.0014663180706117654,rollover,1.0,1.0,0.0017042118403840462,iso05_rc,MATR
MATR_b2c35,485,485,0,False,1.0738122151515188,1.0688808804195808,False,0.1938122151515187,False,462.0,1.0738122151515188,462.0,False,473.0,False,462.0,0.005509610256413389,True,0.005007512464946845,0.0017208509746946981,0.0017218225763909727,two_term_exponential,0.0,1.0,0.0021083928759912988,iso05_rc,MATR
MATR_b2c36,559,559,0,False,1.0851975307692343,1.0794738041958039,False,0.2051975307692342,False,533.0,1.0851975307692343,533.0,False,542.0,False,533.0,0.006464436596740564,True,0.003019988296223981,0.0013445354518348267,0.0012750486342690463,rollover,0.0,1.0,0.001450689238841327,iso05_rc,MATR
MATR_b2c37,501,500,1,False,1.080121601398605,1.0752312699300703,False,0.2001216013986049,False,477.0,1.080121601398605,477.0,False,486.0,False,477.0,0.006378324242427347,True,0.0037686582233600347,0.0014973236810269042,0.0013464849050887498,rollover,0.0,1.0,0.001608435299134348,iso05_rc,MATR
MATR_b2c38,486,486,0,False,1.0748100869463906,1.0701755720279718,False,0.19481008694639046,False,464.0,1.0748100869463906,464.0,False,474.0,False,464.0,0.005436212121215922,True,0.004229195813787952,0.0013794052536986116,0.0013868084369702553,two_term_exponential,0.0,2.0,0.0016007837198395564,iso05_rc,MATR
MATR_b2c39,479,479,0,False,1.0855229659673693,1.0786252020979024,False,0.2055229659673692,False,458.0,1.0855229659673693,458.0,False,465.0,False,458.0,0.008136111421914727,True,0.004382474316357994,0.0015167634585559946,0.00151744207683424,two_term_exponential,1.0,1.0,0.0015900934714178907,iso05_rc,MATR
MATR_b2c4,470,469,1,False,1.0755664009324044,1.0733526783216787,False,0.1955664009324043,False,442.0,1.0755664009324044,442.0,False,452.0,False,442.0,0.0022137226107257213,True,0.004785685233137887,0.0013489674299026427,0.0013571231983074698,two_term_exponential,0.0,1.0,0.0013947134827088572,iso05_rc,MATR
MATR_b2c40,529,529,0,False,1.082547878321682,1.077379832167832,False,0.20254787832168186,False,498.0,1.082547878321682,498.0,False,509.0,False,498.0,0.006615624941725073,True,0.004221470831379682,0.0018390738956413786,0.001853496521088654,two_term_exponential,0.0,4.0,0.0014569615902730953,iso05_rc,MATR
MATR_b2c41,451,451,0,False,1.0747969599067635,1.0689927559440555,False,0.19479695990676338,False,428.0,1.0747969599067635,428.0,False,439.0,False,428.0,0.00677763892774319,True,0.0032815644099468627,0.0013321856634638152,0.001340575508695831,two_term_exponential,0.0,2.0,0.0013192258560097616,iso05_rc,MATR
MATR_b2c42,491,490,1,False,1.0832161708624746,1.0786826468531463,False,0.20321617086247445,False,464.0,1.0832161708624746,464.0,False,472.0,False,464.0,0.005302097435901709,True,0.003015701389374863,0.0016764617531269269,0.0015704198331233001,rollover,1.0,1.0,0.0017793002506126887,iso05_rc,MATR
MATR_b2c43,486,486,0,False,1.0798463748251783,1.0741042118881121,False,0.1998463748251782,False,461.0,1.0798463748251783,461.0,False,471.0,False,461.0,0.0063903564102598676,True,0.003139766940546781,0.0014732534796816276,0.0014645951525597523,rollover,1.0,2.0,0.0015527166784171094,iso05_rc,MATR
MATR_b2c44,478,477,1,False,1.0762321946386981,1.0713530839160834,False,0.196232194638698,False,455.0,1.0762321946386981,455.0,False,465.0,False,455.0,0.005748041724945807,True,0.0035990415565017894,0.0014673050088435207,0.0013987402577513108,rollover,1.0,1.0,0.0016458714147449668,iso05_rc,MATR
MATR_b2c45,513,513,0,False,1.0751993039627077,1.0708407342657347,False,0.19519930396270757,False,485.0,1.0751993039627077,485.0,False,498.0,False,485.0,0.004608375757578775,True,0.004274593484495171,0.0013431661518956398,0.001347894957219767,two_term_exponential,0.0,1.0,0.0015699957928479566,iso05_rc,MATR
MATR_b2c46,448,448,0,False,1.0787512836829871,1.0730945363636368,False,0.198751283682987,False,429.0,1.0787512836829871,429.0,False,437.0,False,429.0,0.006812108391611726,True,0.004838933546038594,0.001250364540869197,0.0012531278500295298,two_term_exponential,0.0,1.0,0.0014026019140364438,iso05_rc,MATR
MATR_b2c47,744,744,0,False,1.0501250871794907,1.0425019706293706,False,0.1701250871794906,False,712.0,1.0501250871794907,712.0,False,741.0,False,712.0,0.007699258741262316,True,0.005112261016665117,0.0014277018825933209,0.0014198711236857334,rollover,0.0,1.0,0.0014343288912008108,iso05_rc,MATR
MATR_b2c5,506,506,0,False,1.0724442988345024,1.0683388587412592,False,0.19244429883450231,False,479.0,1.0724442988345024,479.0,False,492.0,False,479.0,0.004572149650352575,True,0.003949864212910427,0.0013769527109724375,0.0013781774261264843,two_term_exponential,0.0,1.0,0.0016917708562718867,iso05_rc,MATR
MATR_b2c6,544,543,1,False,1.0724161662004696,1.0691654622377624,False,0.19241616620046953,False,509.0,1.0724161662004696,509.0,False,527.0,False,509.0,0.003250703962707213,True,0.004007757533515088,0.0015488450100973612,0.0014709003147106374,rollover,1.0,1.0,0.0009184664889089286,iso05_rc,MATR
MATR_b3c0,1007,1007,0,False,1.0708755107226144,1.0676003167832169,False,0.19087551072261433,False,1007.0,1.0708755107226144,1007.0,False,,False,1007.0,0.0036836738927774615,True,0.006656919776758545,0.0011144471584958278,0.001099297121344319,rollover,1.0,1.0,0.0012295897588154281,iso05_rc,MATR
MATR_b3c1,1061,1061,0,False,1.068427683449887,1.0652804783216787,False,0.1884276834498868,False,1061.0,1.068427683449887,1061.0,False,,False,1061.0,0.0034164923076955844,True,0.006355544274504676,0.001937065849900997,0.0011883586749450942,rollover,0.0,2.0,0.0011545024253437398,iso05_rc,MATR
MATR_b3c10,1076,1076,0,False,1.064645648251752,1.0619203300699303,False,0.18464564825175178,False,1076.0,1.064645648251752,1076.0,False,,False,1076.0,0.0030886244755277126,True,0.005874496472176474,0.0023695061232922713,0.001665480780236571,rollover,1.0,1.0,0.0018212980855315192,iso05_rc,MATR
MATR_b3c11,815,815,0,False,1.070726958508162,1.0682229825174825,False,0.1907269585081619,False,815.0,1.070726958508162,815.0,False,,False,815.0,0.00250397599067953,True,0.004930196597439843,0.0009530215535320907,0.000951991211139663,rollover,0.0,1.0,0.001097899910647517,iso05_rc,MATR
MATR_b3c12,930,930,0,False,1.0768634296037334,1.0744656909090906,False,0.19686342960373326,False,930.0,1.0768634296037334,930.0,False,,False,930.0,0.0024672491841530864,True,0.0053459282690118985,0.001270727240261737,0.0012684372142595856,rollover,1.0,1.0,0.0016120886356741752,iso05_rc,MATR
MATR_b3c13,814,814,0,False,1.0695746181818218,1.0657594020979022,False,0.18957461818182164,False,814.0,1.0695746181818218,814.0,False,,False,814.0,0.0038173289044323155,True,0.0046766396429280925,0.0008337771441607977,0.0008415359311563975,two_term_exponential,0.0,1.0,0.0008957027276387847,iso05_rc,MATR
MATR_b3c14,856,856,0,False,1.0772953130536167,1.0733189545454542,False,0.19729531305361658,False,856.0,1.0772953130536167,856.0,False,,False,856.0,0.004361107459211366,True,0.004148095634409029,0.0009055591111538494,0.0009166026453946079,two_term_exponential,0.0,1.0,0.0009680634443745686,iso05_rc,MATR
MATR_b3c15,874,874,0,False,1.0711623426573462,1.0686164181818183,False,0.1911623426573461,False,874.0,1.0711623426573462,874.0,False,,False,874.0,0.002597379720283177,True,0.004447411166009736,0.0008748973058171519,0.0008879865871189124,two_term_exponential,0.0,1.0,0.0011310101978743606,iso05_rc,MATR
MATR_b3c16,1636,1636,0,False,1.0643385261072296,1.06105163986014,False,0.18433852610722945,False,1636.0,1.0643385261072296,1636.0,False,,False,1636.0,0.0032868862470896154,True,0.006442522555403104,0.002212371111506561,0.0011771782113745098,rollover,1.0,1.0,0.001073202883149954,iso05_rc,MATR
MATR_b3c17,1313,1313,0,False,1.0698727412587448,1.066598002097902,False,0.18987274125874465,False,1313.0,1.0698727412587448,1313.0,False,,False,1313.0,0.004806633799533611,True,0.005743506083938734,0.0025115427032615734,0.0011538684776657914,rollover,0.0,2.0,0.0011175444512904699,iso05_rc,MATR
MATR_b3c18,1144,1144,0,False,1.0700733776223812,1.0681150419580416,False,0.19007337762238108,False,1144.0,1.0700733776223812,1144.0,False,,False,1144.0,0.001958335664339561,True,0.0059391357015189826,0.002278482626438327,0.0011059042273302048,rollover,1.0,1.0,0.0012629921874095992,iso05_rc,MATR
MATR_b3c19,1153,1153,0,False,1.0738731505827541,1.0721259587412586,False,0.193873150582754,False,1153.0,1.0738731505827541,1153.0,False,,False,1153.0,0.0017471918414955212,True,0.005991073162547193,0.0027524257024907546,0.001084204550975565,rollover,0.0,1.0,0.001353868446466194,iso05_rc,MATR
MATR_b3c2,1265,1265,0,False,1.0630037177156213,1.0607122405594411,False,0.18300371771562118,False,1265.0,1.0630037177156213,1265.0,False,,False,1265.0,0.002291477156180166,True,0.005666478733116227,0.0026254120819991203,0.000916230224578815,rollover,1.0,2.0,0.0008832922279064445,iso05_rc,MATR
MATR_b3c20,811,811,0,False,1.068003553379957,1.0651969895104891,False,0.1880035533799569,False,811.0,1.068003553379957,811.0,False,,False,811.0,0.0028736186480224912,True,0.006645909328062915,0.0013812097945538502,0.0013638328100421438,rollover,1.0,1.0,0.0014672295889814394,iso05_rc,MATR
MATR_b3c21,770,770,0,False,1.0686206491841528,1.0677852818181819,False,0.18862064918415267,False,770.0,1.0686206491841528,770.0,False,,False,770.0,0.000835367365970896,True,0.005993090739086099,0.0009867391269503972,0.0010338344849318286,two_term_exponential,0.0,1.0,0.00138037873120875,iso05_rc,MATR
MATR_b3c22,1000,1000,0,False,1.0590757659673695,1.0564074678321684,False,0.1790757659673694,False,1000.0,1.0590757659673695,1000.0,False,,False,1000.0,0.002668298135201086,True,0.007317880192659723,0.0014059760777577768,0.001380910280759846,rollover,0.0,1.0,0.0017876247864182248,iso05_rc,MATR
MATR_b3c23,2188,2188,0,False,1.0687427270396306,1.0658912608391613,False,0.18874272703963046,False,,1.0687427270396306,,False,,False,2188.0,0.002988301864804921,True,0.005389115580148793,0.0005645322242483773,0.0004835412522993706,rollover,14.0,7.0,0.00035864549434985716,iso05_rc,MATR
MATR_b3c24,823,823,0,False,1.050482590442894,1.0464083314685317,False,0.17048259044289393,False,823.0,1.050482590442894,823.0,False,,False,823.0,0.004627568065271426,True,0.005604969035400209,0.001539936129879428,0.0015277304091539754,rollover,0.0,1.0,0.0016074506778275186,iso05_rc,MATR
MATR_b3c25,987,987,0,False,1.0650901836829871,1.0612567930069934,False,0.18509018368298702,False,987.0,1.0650901836829871,987.0,False,,False,987.0,0.0041648020979052625,True,0.006507637195066426,0.0013887875492248536,0.0013179191389088424,rollover,0.0,1.0,0.0016629196223188988,iso05_rc,MATR
MATR_b3c26,1026,1026,0,False,1.0755010188811225,1.0719720125874121,False,0.19550101888112237,False,1026.0,1.0755010188811225,1026.0,False,,False,1026.0,0.003764942657346726,True,0.004536071419895028,0.0015721158077106393,0.0009715436570136343,rollover,0.0,1.0,0.0012178588659115942,iso05_rc,MATR
MATR_b3c27,848,848,0,False,1.064168887412591,1.0605818692307694,False,0.18416888741259085,False,848.0,1.064168887412591,848.0,False,,False,848.0,0.0038036349650385493,True,0.0048711410541078465,0.000947262614696325,0.000927853119785868,rollover,1.0,2.0,0.0007783565809538474,iso05_rc,MATR
MATR_b3c28,539,539,0,False,1.0527228668997703,1.0519767769230772,False,0.17272286689977023,False,539.0,1.0527228668997703,539.0,False,,False,539.0,0.0007460899766931206,True,0.0034981397201767966,0.0005997645025021815,0.0006044627405002951,two_term_exponential,0.0,1.0,0.0007311647267560545,iso05_rc,MATR
